Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D51,LED,LED_0402_1005Metric,108.100000,-76.200000,45.000000,top
D51,LED,LED_0402_1005Metric,149.600000,-49.700000,45.000000,top
D51,LED,LED_0402_1005Metric,149.600000,-76.200000,45.000000,top
D51,LED,LED_0402_1005Metric,108.100000,-49.700000,45.000000,top
D51,LED,LED_0402_1005Metric,108.100000,-102.700000,45.000000,top
D52,LED,LED_0402_1005Metric,149.600000,-104.050000,45.000000,top
D52,LED,LED_0402_1005Metric,108.100000,-77.550000,45.000000,top
D52,LED,LED_0402_1005Metric,149.600000,-51.050000,45.000000,top
D52,LED,LED_0402_1005Metric,108.100000,-51.050000,45.000000,top
D52,LED,LED_0402_1005Metric,149.600000,-77.550000,45.000000,top
D52,LED,LED_0402_1005Metric,108.100000,-104.050000,45.000000,top
D53,LED,LED_0402_1005Metric,149.600000,-105.400000,45.000000,top
D53,LED,LED_0402_1005Metric,108.100000,-78.900000,45.000000,top
D53,LED,LED_0402_1005Metric,149.600000,-78.900000,45.000000,top
D53,LED,LED_0402_1005Metric,108.100000,-52.400000,45.000000,top
D53,LED,LED_0402_1005Metric,149.600000,-52.400000,45.000000,top
D53,LED,LED_0402_1005Metric,108.100000,-105.400000,45.000000,top
D54,LED,LED_0402_1005Metric,108.100000,-106.750000,45.000000,top
D54,LED,LED_0402_1005Metric,149.600000,-106.750000,45.000000,top
D54,LED,LED_0402_1005Metric,108.100000,-80.250000,45.000000,top
D54,LED,LED_0402_1005Metric,149.600000,-80.250000,45.000000,top
D54,LED,LED_0402_1005Metric,108.100000,-53.750000,45.000000,top
D54,LED,LED_0402_1005Metric,149.600000,-53.750000,45.000000,top
D55,LED,LED_0402_1005Metric,149.600000,-81.600000,45.000000,top
D55,LED,LED_0402_1005Metric,108.100000,-108.100000,45.000000,top
D55,LED,LED_0402_1005Metric,108.100000,-55.100000,45.000000,top
D55,LED,LED_0402_1005Metric,149.600000,-55.100000,45.000000,top
D55,LED,LED_0402_1005Metric,108.100000,-81.600000,45.000000,top
D55,LED,LED_0402_1005Metric,149.600000,-108.100000,45.000000,top
D56,LED,LED_0402_1005Metric,108.100000,-82.950000,45.000000,top
D56,LED,LED_0402_1005Metric,149.600000,-82.950000,45.000000,top
D56,LED,LED_0402_1005Metric,108.100000,-56.450000,45.000000,top
D56,LED,LED_0402_1005Metric,149.600000,-56.450000,45.000000,top
D56,LED,LED_0402_1005Metric,108.100000,-109.450000,45.000000,top
D56,LED,LED_0402_1005Metric,149.600000,-109.450000,45.000000,top
D57,LED,LED_0402_1005Metric,150.950000,-47.000000,45.000000,top
D57,LED,LED_0402_1005Metric,109.450000,-100.000000,45.000000,top
D57,LED,LED_0402_1005Metric,109.450000,-47.000000,45.000000,top
D57,LED,LED_0402_1005Metric,150.950000,-73.500000,45.000000,top
D57,LED,LED_0402_1005Metric,109.450000,-73.500000,45.000000,top
